trnOpDate,staCode,gateInComingCnt,gateOutGoingCnt
20220404,3380,747,682
20220404,3390,8037,7573
20220404,3400,437,478
20220404,3410,1048,964
20220404,3420,2553,2356
20220404,3430,1172,1093
20220404,3431,43,62
20220404,3432,135,107
20220404,3433,27,22
20220404,3434,365,352
20220404,3435,68,71
20220404,3436,169,175
20220404,3450,939,780
20220404,3460,208,220
20220404,3470,6562,5710
20220404,3480,2287,2093
20220404,3490,171,174
20220404,4050,1384,1251
20220404,4060,1621,1765
20220404,4070,526,550
20220404,4080,11186,10115
20220404,4090,684,649
20220404,4100,235,210
20220404,4110,881,913
20220404,4120,4969,4579
20220404,4130,446,422
20220404,4140,480,469
20220404,4150,1175,1141
20220404,4160,124,134
20220404,4170,2801,2796
20220404,4180,760,781
20220404,4190,1921,1994
20220404,4200,2565,2596
20220404,4210,2186,2238
20220404,4220,25977,25733
20220404,4250,1328,1406
20220404,4260,699,669
20220404,4270,316,360
20220404,4271,275,321
20220404,4272,3496,4425
20220404,4290,951,981
20220404,4300,1332,1364
20220404,4310,2212,2203
20220404,4320,1015,1096
20220404,4330,1892,1822
20220404,4340,10448,12678
20220404,4350,563,606
20220404,4360,596,553
20220404,4370,1004,1030
20220404,4380,323,308
20220404,4390,453,438
20220404,4400,13469,13581
20220404,4410,572,536
20220404,4420,1121,1060
20220404,4430,894,842
20220404,4440,4312,4562
20220404,4450,504,501
20220404,4460,1111,1062
20220404,4470,80,72
20220404,5000,9707,9275
20220404,5010,174,209
20220404,5020,123,142
20220404,5030,654,600
20220404,5040,296,259
20220404,5050,4058,3644
20220404,5060,40,49
20220404,5070,426,384
20220404,5080,35,43
20220404,5090,535,517
20220404,5100,178,137
20220404,5110,76,71
20220404,5120,1417,1170
20220404,5130,14,0
20220404,5140,1,0
20220404,5160,0,2
20220404,5190,353,281
20220404,5200,52,28
20220404,5210,559,444
20220404,5220,358,227
20220404,5230,749,534
20220404,5240,4,9
20220404,6000,10841,5364
20220404,6010,7,6
20220404,6020,389,158
20220404,6030,27,19
20220404,6040,4,2
20220404,6050,658,432
20220404,6060,2,3
20220404,6070,1117,612
20220404,6080,268,167
20220404,6090,21,6
20220404,6100,13,12
20220404,6110,2353,1370
20220404,6120,8,11
20220404,6130,1116,765
20220404,6140,55,33
20220404,6150,8,6
20220404,6160,819,487
20220404,6170,48,35
20220404,6180,473,324
20220404,6190,23,17
20220404,6200,101,71
20220404,6210,53,41
20220404,6220,443,282
20220404,6230,5,14
20220404,6240,274,310
20220404,6250,490,498
20220404,7000,17857,10557
20220404,7010,122,113
20220404,7020,0,10
20220404,7030,475,405
20220404,7040,16,24
20220404,7050,37,37
20220404,7060,721,676
20220404,7070,9,10
20220404,7080,17,18
20220404,7090,677,545
20220404,7100,130,151
20220404,7110,12,13
20220404,7120,496,457
20220404,7130,539,573
20220404,7140,16,26
20220404,7150,749,666
20220404,7160,5066,5485
20220404,7170,35,43
20220404,7180,105,113
20220404,7190,4412,4459
20220404,7200,103,105
20220404,7210,2381,2349
20220404,7220,56,64
20220404,7230,1249,1306
20220404,7240,276,189
20220404,7250,138,71
20220404,7260,289,267
20220404,7270,413,184
20220404,7280,68,49
20220404,7290,1260,1325
20220404,7300,136,240
20220404,7310,707,783
20220404,7320,178,174
20220404,7330,316,311
20220404,7331,39,23
20220404,7332,982,1098
20220404,7333,35,48
20220404,7334,77,42
20220404,7335,685,694
20220404,7336,688,527
20220404,7350,1232,1235
20220404,7360,3938,4369
20220404,7361,105,102
20220404,7362,276,312
20220404,7380,501,463
20220404,7390,290,290
20220405,0900,4537,4023
20220405,0910,797,754
20220405,0920,1610,1368
20220405,0930,3811,3608
20220405,0940,1377,1399
20220405,0950,1188,1171
20220405,0960,5899,6498
20220405,0970,3655,4137
20220405,0980,7698,7598
20220405,0990,8834,11597
20220405,1000,38306,52956
20220405,1010,2794,2923
20220405,1020,17260,20903
20220405,1030,1513,1622
20220405,1040,9908,11374
20220405,1050,718,733
20220405,1060,1241,1150
20220405,1070,5828,5477
20220405,1080,19257,19494
20220405,1090,5662,5777
20220405,1100,19176,19692
20220405,1110,3925,3713
20220405,1120,3383,3562
20220405,1130,1686,1393
20220405,1140,49,54
20220405,1150,494,584
20220405,1160,2979,2819
20220405,1170,4239,5177
20220405,1180,3506,3671
20220405,1190,1396,1750
20220405,1191,229,294
20220405,1192,976,2782
20220405,1193,454,1010
20220405,1194,4652,1970
20220405,1201,52,52
20220405,1202,106,110
20220405,1203,410,361
20220405,1204,82,79
20220405,1205,42,44
20220405,1206,115,188
20220405,1207,10,13
20220405,1208,718,582
20220405,1210,17293,20128
20220405,1220,848,1235
20220405,1230,508,411
20220405,1240,199,194
20220405,1250,7895,7085
20220405,2110,35,50
20220405,2120,77,53
20220405,2130,888,525
20220405,2140,14,30
20220405,2150,425,288
20220405,2160,65,48
20220405,2170,1068,684
20220405,2180,1906,1128
20220405,2190,300,235
20220405,2200,3929,2593
20220405,2210,111,81
20220405,2220,1890,1041
20220405,2230,3110,3426
20220405,2240,449,327
20220405,2250,562,447
20220405,2260,1139,172
20220405,3140,263,177
20220405,3150,1168,915
20220405,3160,5454,5547
20220405,3170,91,158
20220405,3180,1068,678
20220405,3190,848,556
20220405,3210,575,370
20220405,3220,2183,2226
20220405,3230,9440,7088
20220405,3240,603,551
20220405,3250,2225,2047
20220405,3260,530,425
20220405,3270,1772,1611
20220405,3280,2241,2342
20220405,3290,1390,1719
20220405,3300,23874,30084
20220405,3310,1186,1645
20220405,3320,1872,2644
20220405,3330,651,644
20220405,3340,7475,11300
20220405,3350,462,1478
20220405,3360,16001,11957
20220405,3370,1428,808
20220405,3380,910,656
20220405,3390,9844,5906
20220405,3400,652,323
20220405,3410,1179,691
20220405,3420,3565,1823
20220405,3430,1304,811
20220405,3431,15,18
20220405,3432,131,83
20220405,3433,8,18
20220405,3434,282,194
20220405,3435,108,62
20220405,3436,112,131
20220405,3450,1282,641
20220405,3460,258,161
20220405,3470,8156,5698
20220405,3480,3588,2422
20220405,3490,212,143
20220405,4050,1561,1753
20220405,4060,2207,3165
20220405,4070,639,543
20220405,4080,14309,9479
20220405,4090,949,655
20220405,4100,362,170
20220405,4110,868,581
20220405,4120,6533,4190
20220405,4130,475,1080
20220405,4140,607,379
20220405,4150,1209,1115
20220405,4160,124,120
20220405,4170,3181,3206
20220405,4180,703,1222
20220405,4190,1830,2531
20220405,4200,2675,3203
20220405,4210,2226,3177
20220405,4220,24882,28829
20220405,4250,1151,2377
20220405,4260,791,947
20220405,4270,305,461
20220405,4271,304,1294
20220405,4272,5785,4170
20220405,4290,1064,1797
20220405,4300,1343,1330
20220405,4310,2675,2940
20220405,4320,1078,1211
20220405,4330,1957,2506
20220405,4340,13707,19052
20220405,4350,503,535
20220405,4360,550,534
20220405,4370,924,958
20220405,4380,300,446
20220405,4390,509,471
20220405,4400,13160,14649
20220405,4410,720,727
20220405,4420,1017,1141
20220405,4430,1008,941
20220405,4440,5814,6160
20220405,4450,594,497
20220405,4460,1109,934
20220405,4470,84,95
20220405,5000,12863,11095
20220405,5010,213,216
20220405,5020,166,136
20220405,5030,848,657
20220405,5040,299,230
20220405,5050,5319,2952
20220405,5060,65,53
20220405,5070,556,686
20220405,5080,61,24
20220405,5090,773,309
20220405,5100,209,104
20220405,5110,114,58
20220405,5120,1793,1086
20220405,5130,13,4
20220405,5140,1,0
20220405,5160,0,3
20220405,5190,505,229
20220405,5200,100,18
20220405,5210,403,241
20220405,5220,404,187
20220405,5230,1124,875
20220405,5240,20,16
20220405,6000,13142,8144
20220405,6010,2,7
20220405,6020,282,128
20220405,6030,44,16
20220405,6040,9,6
20220405,6050,957,430
20220405,6060,4,3
20220405,6070,1140,486
20220405,6080,411,126
20220405,6090,14,8
20220405,6100,18,7
20220405,6110,2847,1289
20220405,6120,15,13
20220405,6130,1202,453
20220405,6140,82,22
20220405,6150,9,3
20220405,6160,883,407
20220405,6170,41,29
20220405,6180,616,345
20220405,6190,20,13
20220405,6200,28,19
20220405,6210,50,26
20220405,6220,380,323
20220405,6230,2,9
20220405,6240,257,1007
20220405,6250,611,645
20220405,7000,21656,15644
20220405,7010,94,113
20220405,7020,3,3
20220405,7030,623,299
20220405,7040,13,6
20220405,7050,28,31
20220405,7060,692,679
20220405,7070,9,5
20220405,7080,5,1
20220405,7090,716,527
20220405,7100,164,122
20220405,7110,4,7
20220405,7120,476,381
20220405,7130,541,564
20220405,7140,20,27
20220405,7150,612,547
20220405,7160,5138,5476
20220405,7170,27,20
20220405,7180,125,90
20220405,7190,4397,4303
20220405,7200,77,57
20220405,7210,1808,1491
20220405,7220,61,76
20220405,7230,1205,887
20220405,7240,189,162
20220405,7250,92,53
20220405,7260,281,235
20220405,7270,289,167
20220405,7280,50,11
20220405,7290,1177,974
20220405,7300,189,217
20220405,7310,920,797
20220405,7320,144,139
20220405,7330,224,286
20220405,7331,43,37
20220405,7332,544,501
20220405,7333,27,49
20220405,7334,65,25
20220405,7335,305,299
20220405,7336,398,394
20220405,7350,677,667
20220405,7360,3629,3671
20220405,7361,64,71
20220405,7362,315,344
20220405,7380,470,419
20220405,7390,260,260
20220406,0900,5729,5564
20220406,0910,1295,1292
20220406,0920,2273,1959
20220406,0930,5688,5665
20220406,0940,2392,2448
20220406,0950,2013,1723
20220406,0960,9157,9586
20220406,0970,11223,11284
20220406,0980,10637,10747
20220406,0990,14790,15943
20220406,1000,47878,52541
20220406,1010,3930,3857
20220406,1020,18501,19408
20220406,1030,2483,2430
20220406,1040,12516,13217
20220406,1050,1034,1027
20220406,1060,1470,1478
20220406,1070,7414,7448
20220406,1080,20975,23101
20220406,1090,7951,8456
20220406,1100,18623,20623
20220406,1110,5848,5284
20220406,1120,4375,3965
20220406,1130,1505,1442
20220406,1140,57,78
20220406,1150,780,766
20220406,1160,3063,2936
20220406,1170,4443,4715
20220406,1180,4853,4513
20220406,1190,2283,2344
20220406,1191,212,257
20220406,1192,1278,1650
20220406,1193,479,644
20220406,1194,2850,2337
20220406,1201,55,59
20220406,1202,108,107
20220406,1203,351,299
20220406,1204,65,97
20220406,1205,34,28
20220406,1206,12,15
20220406,1207,2,6
20220406,1208,187,165
20220406,1210,14755,16502
20220406,1220,1212,1137
20220406,1230,569,512
20220406,1240,208,222
20220406,1250,7217,7000
20220406,2110,44,33
20220406,2120,75,85
20220406,2130,729,352
20220406,2140,16,34
20220406,2150,296,274
20220406,2160,54,35
20220406,2170,747,599
20220406,2180,1591,1248
20220406,2190,237,201
20220406,2200,2618,2009
20220406,2210,82,68
20220406,2220,1273,848
20220406,2230,2228,2712
20220406,2240,328,281
20220406,2250,589,496
20220406,2260,891,148
20220406,3140,267,284
20220406,3150,698,746
20220406,3160,5122,4451
20220406,3170,117,116
20220406,3180,764,704
20220406,3190,614,548
20220406,3210,311,277
20220406,3220,2128,1969
20220406,3230,6754,5451
20220406,3240,728,632
20220406,3250,1892,1723
20220406,3260,499,439
20220406,3270,1643,1517
20220406,3280,1910,1779
20220406,3290,1126,1112
20220406,3300,18298,18257
20220406,3310,1300,1357
20220406,3320,2729,2765
20220406,3330,517,484
20220406,3340,4278,5998
20220406,3350,493,1188
20220406,3360,12194,9941
20220406,3370,942,819
20220406,3380,677,745
20220406,3390,7717,6356
20220406,3400,480,422
20220406,3410,1035,937
20220406,3420,2503,2001
20220406,3430,816,743
20220406,3431,37,34
20220406,3432,66,47
20220406,3433,13,16
20220406,3434,132,70
20220406,3435,57,44
20220406,3436,42,35
20220406,3450,780,587
20220406,3460,144,141
20220406,3470,5491,4681
20220406,3480,2029,1511
20220406,3490,138,121
20220406,4050,1365,1329
20220406,4060,1457,1848
20220406,4070,802,790
20220406,4080,9159,7346
20220406,4090,635,562
20220406,4100,218,169
20220406,4110,568,439
20220406,4120,5080,3994
20220406,4130,1307,927
20220406,4140,506,442
20220406,4150,1191,1143
20220406,4160,148,158
20220406,4170,3151,2934
20220406,4180,1378,1260
20220406,4190,2133,2096
20220406,4200,2420,2854
20220406,4210,3082,4767
20220406,4220,21529,23039
20220406,4250,979,1316
20220406,4260,648,664
20220406,4270,377,382
20220406,4271,893,991
20220406,4272,3064,2858
20220406,4290,1851,1716
20220406,4300,1496,1499
20220406,4310,2367,2102
20220406,4320,1118,1210
20220406,4330,2010,2449
20220406,4340,9371,12396
20220406,4350,669,600
20220406,4360,648,615
20220406,4370,1189,1087
20220406,4380,253,266
20220406,4390,514,509
20220406,4400,11131,11040
20220406,4410,751,755
20220406,4420,1280,1157
20220406,4430,1141,932
20220406,4440,4813,3810
20220406,4450,584,537
20220406,4460,1068,953
20220406,4470,143,132
20220406,5000,9701,8162
20220406,5010,223,224
20220406,5020,166,142
20220406,5030,705,609
20220406,5040,253,234
20220406,5050,3749,2766
20220406,5060,174,186
20220406,5070,568,456
20220406,5080,25,15
20220406,5090,580,386
20220406,5100,169,124
20220406,5110,81,54
20220406,5120,957,762
20220406,5160,0,4
20220406,5190,210,135
20220406,5200,45,15
20220406,5210,397,338
20220406,5220,200,104
20220406,5230,626,1378
20220406,5240,11,17
20220406,6000,7241,6122
20220406,6010,2,3
20220406,6020,280,112
20220406,6030,53,50
20220406,6040,7,7
20220406,6050,762,403
20220406,6060,7,4
20220406,6070,793,450
20220406,6080,262,142
20220406,6090,10,12
20220406,6100,24,13
20220406,6110,1992,1175
20220406,6120,9,11
20220406,6130,915,553
20220406,6140,71,41
20220406,6150,7,4
20220406,6160,766,413
20220406,6170,53,25
20220406,6180,451,373
20220406,6190,27,25
20220406,6200,27,19
20220406,6210,71,45
20220406,6220,448,426
20220406,6230,6,8
20220406,6240,323,2208
20220406,6250,602,436
20220406,7000,12050,11017
20220406,7010,139,147
20220406,7020,14,20
20220406,7030,440,767
20220406,7040,26,16
20220406,7050,51,53
20220406,7060,889,853
20220406,7070,4,8
20220406,7080,5,10
20220406,7090,784,776
20220406,7100,185,174
20220406,7110,16,16
20220406,7120,505,514
20220406,7130,562,962
20220406,7140,9,17
20220406,7150,632,603
20220406,7160,4110,3991
20220406,7170,31,29
20220406,7180,131,127
20220406,7190,3510,3690
20220406,7200,126,117
20220406,7210,1112,1169
20220406,7220,107,129
20220406,7230,1139,1040
20220406,7240,76,90
20220406,7250,67,62
20220406,7260,163,164
20220406,7270,100,74
20220406,7280,32,38
20220406,7290,535,532
20220406,7300,169,155
20220406,7310,637,688
20220406,7320,121,136
20220406,7330,84,77
20220406,7331,56,50
20220406,7332,216,224
20220406,7333,17,17
20220406,7334,9,11
20220406,7335,121,139
20220406,7336,111,110
20220406,7350,280,265
20220406,7360,3177,3288
20220406,7361,25,37
20220406,7362,71,68
20220406,7380,645,612
20220406,7390,251,434
20220407,0900,5335,5031
20220407,0910,1192,1196
20220407,0920,2173,1927
20220407,0930,5487,5392
20220407,0940,2401,2388
20220407,0950,1975,1706
20220407,0960,9026,9450
20220407,0970,10938,11024
20220407,0980,10052,10397
20220407,0990,14259,14553
20220407,1000,43014,42545
20220407,1010,3787,3739
20220407,1020,16654,16435
20220407,1030,2454,2227
20220407,1040,11628,11764
20220407,1050,1022,1009
20220407,1060,1371,1380
20220407,1070,6981,7204
20220407,1080,19826,20583
20220407,1090,7753,7714
20220407,1100,17157,17557
20220407,1110,5429,5137
20220407,1120,4149,3825
20220407,1130,1386,1371
20220407,1140,68,104
20220407,1150,605,548
20220407,1160,2744,2795
20220407,1170,4215,4282
20220407,1180,4439,4164
20220407,1190,2178,2252
20220407,1191,203,186
20220407,1192,1187,1221
20220407,1193,442,496
20220407,1194,1928,1998
20220407,1201,47,49
20220407,1202,119,112
20220407,1203,326,301
20220407,1204,66,111
20220407,1205,36,28
20220407,1206,22,32
20220407,1207,5,2
20220407,1208,183,163
20220407,1210,12878,12783
20220407,1220,1139,924
20220407,1230,528,501
20220407,1240,174,180
20220407,1250,6022,6166
20220407,2110,26,22
20220407,2120,68,79
20220407,2130,611,308
20220407,2140,14,24
20220407,2150,269,256
20220407,2160,42,32
20220407,2170,585,605
20220407,2180,1246,1213
20220407,2190,196,192
20220407,2200,1928,2053
20220407,2210,84,68
20220407,2220,779,785
20220407,2230,1582,1602
20220407,2240,240,261
20220407,2250,574,466
20220407,2260,384,156
20220407,3140,252,261
20220407,3150,520,573
20220407,3160,4403,4267
20220407,3170,109,92
20220407,3180,629,617
20220407,3190,528,556
20220407,3210,267,273
20220407,3220,2011,1890
20220407,3230,4756,4899
20220407,3240,648,576
20220407,3250,1554,1512
20220407,3260,432,414
20220407,3270,1363,1425
20220407,3280,1619,1562
20220407,3290,949,977
20220407,3300,14228,14324
20220407,3310,1198,1249
20220407,3320,2544,2456
20220407,3330,448,467
20220407,3340,3914,3727
20220407,3350,535,752
20220407,3360,9148,9260
20220407,3370,752,793
20220407,3380,610,678
20220407,3390,5601,5543
20220407,3400,376,417
20220407,3410,860,912
20220407,3420,1941,1908
20220407,3430,652,663
20220407,3431,12,8
20220407,3432,56,38
20220407,3433,7,6
20220407,3434,77,73
20220407,3435,29,60
20220407,3436,34,22
20220407,3450,644,611
20220407,3460,103,133
20220407,3470,3876,4693
20220407,3480,1330,1340
20220407,3490,93,119
20220407,4050,1256,1180
20220407,4060,1294,1238
20220407,4070,664,670
20220407,4080,6769,6503
20220407,4090,461,504
20220407,4100,148,151
20220407,4110,407,396
20220407,4120,3862,3798
20220407,4130,672,645
20220407,4140,472,476
20220407,4150,1196,1120
20220407,4160,137,145
20220407,4170,2746,2681
20220407,4180,1332,1181
20220407,4190,2000,1902
20220407,4200,2221,2304
20220407,4210,3254,3355
20220407,4220,17763,17963
20220407,4250,1114,1017
20220407,4260,629,646
20220407,4270,336,283
20220407,4271,543,405
20220407,4272,1841,1806
20220407,4290,1769,1684
20220407,4300,1365,1402
20220407,4310,1986,1908
20220407,4320,1095,1187
20220407,4330,1859,1877
20220407,4340,7245,7482
20220407,4350,621,622
20220407,4360,622,637
20220407,4370,1031,1021
20220407,4380,231,244
20220407,4390,545,569
20220407,4400,9260,9295
20220407,4410,666,692
20220407,4420,1175,1040
20220407,4430,1051,960
20220407,4440,4007,3725
20220407,4450,511,523
20220407,4460,913,929
20220407,4470,131,135
20220407,5000,7449,7348
20220407,5010,199,211
20220407,5020,139,132
20220407,5030,668,635
20220407,5040,242,243
20220407,5050,2881,2791
20220407,5060,169,179
20220407,5070,479,431
20220407,5080,19,16
20220407,5090,368,293
20220407,5100,124,120
20220407,5110,63,70
20220407,5120,722,587
20220407,5130,11,0
20220407,5160,0,1
20220407,5190,154,105
20220407,5200,17,15
20220407,5210,413,417
20220407,5220,123,140
20220407,5230,439,536
20220407,5240,10,8
20220407,6000,4085,3819
20220407,6010,6,1
20220407,6020,150,168
20220407,6030,40,36
20220407,6040,6,7
20220407,6050,397,353
20220407,6060,6,8
20220407,6070,449,453
20220407,6080,132,110
20220407,6090,5,7
20220407,6100,13,14
20220407,6110,1165,835
20220407,6120,5,6
20220407,6130,470,528
20220407,6140,40,30
20220407,6150,6,3
20220407,6160,387,334
20220407,6170,42,40
20220407,6180,353,294
20220407,6190,26,21
20220407,6200,10,12
20220407,6210,57,55
20220407,6220,267,285
20220407,6230,6,12
20220407,6240,308,455
20220407,6250,421,381
20220407,7000,6962,7657
20220407,7010,130,131
20220407,7020,14,22
20220407,7030,320,473
20220407,7040,15,13
20220407,7050,39,40
20220407,7060,828,833
20220407,7070,6,7
20220407,7080,15,12
20220407,7090,720,687
20220407,7100,163,169
20220407,7110,18,17
20220407,7120,485,460
20220407,7130,540,579
20220407,7140,7,12
20220407,7150,564,528
20220407,7160,3576,3357
20220407,7170,22,31
20220407,7180,113,118
20220407,7190,2928,3448
20220407,7200,127,125
20220407,7210,1036,1180
20220407,7220,91,119
20220407,7230,1027,956
20220407,7240,48,50
20220407,7250,46,55
20220407,7260,171,163
20220407,7270,119,78
20220407,7280,20,12
20220407,7290,396,485
20220407,7300,142,168
20220407,7310,610,603
20220407,7320,124,138
20220407,7330,61,74
20220407,7331,5,10
20220407,7332,170,160
20220407,7333,9,13
20220407,7334,20,11
20220407,7335,50,72
20220407,7336,68,66
20220407,7350,253,211
20220407,7360,2819,2927
20220407,7361,21,14
20220407,7362,55,51
20220407,7380,626,632
20220407,7390,418,444
20220408,0900,5790,5583
20220408,0910,1272,1306
20220408,0920,2313,2113
20220408,0930,5760,5743
20220408,0940,2496,2503
20220408,0950,2046,1694
20220408,0960,9714,9810
20220408,0970,11192,11268
20220408,0980,11095,11579
20220408,0990,16309,15865
20220408,1000,54509,50686
20220408,1010,4011,3987
20220408,1020,20200,18922
20220408,1030,2587,2364
20220408,1040,12971,12880
20220408,1050,1071,1084
20220408,1060,1470,1535
20220408,1070,7494,7748
20220408,1080,23537,23883
20220408,1090,8620,8278
20220408,1100,20959,20404
20220408,1110,5804,5525
20220408,1120,5271,4354
20220408,1130,1503,1610
20220408,1140,64,90
20220408,1150,653,619
20220408,1160,3333,3150
20220408,1170,5407,4600
20220408,1180,5080,4863
20220408,1190,2388,2466
20220408,1191,195,172
20220408,1192,1827,1461
20220408,1193,656,573
20220408,1194,2466,2874
20220408,1201,40,62
20220408,1202,122,109
20220408,1203,653,359
20220408,1204,64,68
20220408,1205,28,35
20220408,1206,11,14
20220408,1207,2,6
20220408,1208,171,437
20220408,1210,17572,16195
20220408,1220,1500,1049
20220408,1230,537,553
20220408,1240,213,212
20220408,1250,7764,8275
20220408,2110,48,37
20220408,2120,64,87
20220408,2130,700,371
20220408,2140,11,24
20220408,2150,273,316
20220408,2160,42,35
20220408,2170,678,815
20220408,2180,1542,1721
20220408,2190,264,355
20220408,2200,3521,16983
20220408,2210,902,248
20220408,2220,2320,1538
20220408,2230,4269,2521
20220408,2240,597,382
20220408,2250,822,612
20220408,2260,663,227
20220408,3140,265,294
20220408,3150,774,822
20220408,3160,5851,5555
20220408,3170,145,116
20220408,3180,706,862
20220408,3190,563,755
20220408,3210,295,409
20220408,3220,2239,2292
20220408,3230,6126,7565
20220408,3240,714,739
20220408,3250,1900,1897
20220408,3260,508,506
20220408,3270,1747,1798
20220408,3280,2032,2011
20220408,3290,1321,1194
20220408,3300,19979,20467
20220408,3310,1441,1479
20220408,3320,3485,2818
20220408,3330,526,590
20220408,3340,7027,4848
20220408,3350,631,928
20220408,3360,12154,13044
20220408,3370,846,1113
20220408,3380,795,771
20220408,3390,6713,7657
20220408,3400,398,641
20220408,3410,896,1220
20220408,3420,2277,2834
20220408,3430,755,911
20220408,3431,13,13
20220408,3432,58,64
20220408,3433,16,8
20220408,3434,70,73
20220408,3435,54,78
20220408,3436,33,32
20220408,3450,749,832
20220408,3460,130,183
20220408,3470,4998,5357
20220408,3480,2023,2045
20220408,3490,92,164
20220408,4050,1775,1356
20220408,4060,1959,1610
20220408,4070,764,815
20220408,4080,8386,9119
20220408,4090,553,649
20220408,4100,172,252
20220408,4110,450,489
20220408,4120,4577,4928
20220408,4130,736,685
20220408,4140,490,599
20220408,4150,1273,1191
20220408,4160,137,142
20220408,4170,3454,3307
20220408,4180,1650,1325
20220408,4190,2532,2173
20220408,4200,2742,2729
20220408,4210,4049,3304
20220408,4220,22853,22341
20220408,4250,1592,1106
20220408,4260,755,738
20220408,4270,373,333
20220408,4271,530,344
20220408,4272,2371,2652
20220408,4290,2529,1772
20220408,4300,1553,1609
20220408,4310,2582,2324
20220408,4320,1179,1282
20220408,4330,2347,2105
20220408,4340,10307,9701
20220408,4350,606,653
20220408,4360,639,656
20220408,4370,1171,1209
20220408,4380,302,276
20220408,4390,574,617
20220408,4400,11550,11388
20220408,4410,765,792
20220408,4420,1330,1213
20220408,4430,1111,1086
20220408,4440,5251,4757
20220408,4450,575,599
20220408,4460,1115,1039
20220408,4470,132,160
20220408,5000,8906,9027
20220408,5010,231,221
20220408,5020,130,164
20220408,5030,672,696
20220408,5040,211,246
20220408,5050,3151,3464
20220408,5060,190,187
20220408,5070,733,490
20220408,5080,18,19
20220408,5090,406,491
20220408,5100,137,153
20220408,5110,64,63
20220408,5120,955,1043
20220408,5190,190,197
20220408,5200,24,28
20220408,5210,306,319
20220408,5220,159,131
20220408,5230,665,713
20220408,5240,37,45
20220408,6000,6008,5484
20220408,6010,3,5
20220408,6020,204,307
20220408,6030,54,53
20220408,6040,9,5
20220408,6050,608,531
20220408,6060,5,11
20220408,6070,508,615
20220408,6080,167,176
20220408,6090,9,14
20220408,6100,10,15
20220408,6110,1412,1408
20220408,6120,6,15
20220408,6130,596,730
20220408,6140,37,47
20220408,6150,7,8
20220408,6160,495,517
20220408,6170,47,52
20220408,6180,379,427
20220408,6190,26,42
20220408,6200,4,5
20220408,6210,61,62
20220408,6220,281,322
20220408,6230,7,8
20220408,6240,392,377
20220408,6250,512,499
20220408,7000,11312,12700
20220408,7010,135,134
20220408,7020,13,19
20220408,7030,854,424
20220408,7040,20,17
20220408,7050,45,45
20220408,7060,854,868
20220408,7070,4,9
20220408,7080,12,14
20220408,7090,751,750
20220408,7100,174,256
20220408,7110,23,17
20220408,7120,520,562
20220408,7130,1009,698
20220408,7140,13,29
20220408,7150,807,769
20220408,7160,4405,4355
20220408,7170,17,26
20220408,7180,133,126
20220408,7190,3911,3700
20220408,7200,129,136
20220408,7210,1255,1342
20220408,7220,99,145
20220408,7230,1273,1329
20220408,7240,78,90
20220408,7250,80,64
20220408,7260,164,194
20220408,7270,82,63
20220408,7280,19,28
20220408,7290,477,488
20220408,7300,191,193
20220408,7310,772,675
20220408,7320,149,156
20220408,7330,78,83
20220408,7331,4,1
20220408,7332,137,128
20220408,7333,12,11
20220408,7334,8,11
20220408,7335,96,76
20220408,7336,68,69
20220408,7350,275,264
20220408,7360,3361,3271
20220408,7361,26,14
20220408,7362,36,45
20220408,7380,668,654
20220408,7390,456,501
20220409,0900,4184,4003
20220409,0910,877,895
20220409,0920,1464,1363
20220409,0930,3278,3194
20220409,0940,1486,1464
20220409,0950,1301,1100
20220409,0960,6601,6537
20220409,0970,4136,4187
20220409,0980,6944,7291
20220409,0990,9335,9002
20220409,1000,40573,38826
20220409,1010,2706,2615
20220409,1020,16045,15248
20220409,1030,1672,1497
20220409,1040,9397,9271
20220409,1050,744,691
20220409,1060,1135,1133
20220409,1070,5408,5224
20220409,1080,18415,18909
20220409,1090,5617,5616
20220409,1100,17255,17672
20220409,1110,3877,3635
20220409,1120,3014,3033
20220409,1130,1177,1170
20220409,1140,61,56
20220409,1150,425,409
20220409,1160,2098,2123
20220409,1170,3745,3730
20220409,1180,3231,3183
20220409,1190,1260,1299
20220409,1191,218,177
20220409,1192,1294,1132
20220409,1193,499,463
20220409,1194,2049,2053
20220409,1201,36,40
20220409,1202,73,82
20220409,1203,431,375
20220409,1204,50,61
20220409,1205,25,32
20220409,1206,80,150
20220409,1207,5,8
20220409,1208,631,535
20220409,1210,15008,14947
20220409,1220,721,655
20220409,1230,350,347
20220409,1240,161,202
20220409,1250,5418,5505
20220409,2110,16,24
20220409,2120,39,39
20220409,2130,621,298
20220409,2140,11,15
20220409,2150,360,404
20220409,2160,40,44
20220409,2170,544,645
20220409,2180,931,1048
20220409,2190,206,196
20220409,2200,2459,2764
20220409,2210,81,86
20220409,2220,1047,993
20220409,2230,2981,2388
20220409,2240,888,602
20220409,2250,1379,1794
20220409,2260,3269,1691
20220409,3140,178,188
20220409,3150,610,631
20220409,3160,3345,3127
20220409,3170,57,94
20220409,3180,709,758
20220409,3190,543,677
20220409,3210,393,443
20220409,3220,1601,1526
20220409,3230,5899,6214
20220409,3240,587,532
20220409,3250,1832,1818
20220409,3260,364,351
20220409,3270,1446,1519
20220409,3280,1934,1838
20220409,3290,1123,1074
20220409,3300,19825,21251
20220409,3310,1284,1247
20220409,3320,2143,1997
20220409,3330,715,715
20220409,3340,6148,5484
20220409,3350,895,3080
20220409,3360,16596,14480
20220409,3370,1169,1078
